region_nombre,Fecha,avance_porcentual,cobertura_porcentual,rango_cobertura
Coquimbo,2021-04-21,38.5,28.4,<50
Araucanía,2021-04-21,41.64,32.45,<50
Los Lagos,2021-04-21,40.85,31.19,<50
Los Ríos,2021-04-21,43.61,33.01,<50
Magallanes,2021-04-21,51.33,38.82,<50
Tarapacá,2021-04-21,33.96,23.32,<50
Valparaíso,2021-04-21,44.66,34.36,<50
Ñuble,2021-04-21,47.67,37.39,<50
Biobío,2021-04-21,42.76,33.15,<50
O’Higgins,2021-04-21,42.35,32.28,<50
Maule,2021-04-21,42.0,32.05,<50
Metropolitana,2021-04-21,37.28,27.39,<50
Aysén,2021-04-22,40.38,32.17,<50
Antofagasta,2021-04-22,34.96,24.91,<50
Arica y Parinacota,2021-04-22,34.32,25.54,<50
Atacama,2021-04-22,37.46,27.47,<50
Coquimbo,2021-04-22,38.82,29.08,<50
Araucanía,2021-04-22,41.94,33.09,<50
Los Lagos,2021-04-22,40.99,31.92,<50
Los Ríos,2021-04-22,43.84,33.81,<50
Magallanes,2021-04-22,51.76,39.44,<50
Tarapacá,2021-04-22,34.33,23.78,<50
Valparaíso,2021-04-22,45.02,35.06,<50
Ñuble,2021-04-22,47.93,38.17,<50
Biobío,2021-04-22,43.02,33.85,<50
O’Higgins,2021-04-22,42.64,33.04,<50
Maule,2021-04-22,42.27,32.79,<50
Metropolitana,2021-04-22,37.56,28.17,<50
Aysén,2021-04-23,40.66,32.67,<50
Antofagasta,2021-04-23,35.11,25.59,<50
Arica y Parinacota,2021-04-23,34.48,26.11,<50
Atacama,2021-04-23,37.75,28.03,<50
Coquimbo,2021-04-23,39.08,29.77,<50
Araucanía,2021-04-23,42.18,33.75,<50
Los Lagos,2021-04-23,41.17,32.57,<50
Los Ríos,2021-04-23,43.98,34.48,<50
Magallanes,2021-04-23,51.95,40.0,<50
Tarapacá,2021-04-23,34.68,24.25,<50
Valparaíso,2021-04-23,45.27,35.82,<50
Ñuble,2021-04-23,48.1,38.91,<50
Biobío,2021-04-23,43.2,34.58,<50
O’Higgins,2021-04-23,42.86,33.82,<50
Maule,2021-04-23,42.49,33.49,<50
Metropolitana,2021-04-23,37.74,28.94,<50
Aysén,2021-04-24,40.68,32.69,<50
Antofagasta,2021-04-24,35.19,25.67,<50
Arica y Parinacota,2021-04-24,34.51,26.12,<50
Atacama,2021-04-24,37.75,28.03,<50
Coquimbo,2021-04-24,39.09,29.8,<50
Araucanía,2021-04-24,42.22,33.78,<50
Los Lagos,2021-04-24,41.19,32.6,<50
Los Ríos,2021-04-24,44.0,34.53,<50
Magallanes,2021-04-24,51.95,40.0,<50
Tarapacá,2021-04-24,34.75,24.28,<50
Valparaíso,2021-04-24,45.29,35.84,<50
Ñuble,2021-04-24,48.11,38.92,<50
Biobío,2021-04-24,43.23,34.63,<50
O’Higgins,2021-04-24,42.87,33.83,<50
Maule,2021-04-24,42.5,33.51,<50
Metropolitana,2021-04-24,37.78,29.04,<50
Aysén,2021-04-25,40.68,32.69,<50
Antofagasta,2021-04-25,35.2,25.69,<50
Arica y Parinacota,2021-04-25,34.51,26.12,<50
Atacama,2021-04-25,37.75,28.03,<50
Coquimbo,2021-04-25,39.09,29.8,<50
Araucanía,2021-04-25,42.22,33.78,<50
Los Lagos,2021-04-25,41.19,32.6,<50
Los Ríos,2021-04-25,44.0,34.53,<50
Magallanes,2021-04-25,51.95,40.0,<50
Tarapacá,2021-04-25,34.75,24.28,<50
Valparaíso,2021-04-25,45.29,35.84,<50
Ñuble,2021-04-25,48.11,38.93,<50
Biobío,2021-04-25,43.24,34.64,<50
O’Higgins,2021-04-25,42.87,33.83,<50
Maule,2021-04-25,42.5,33.51,<50
Metropolitana,2021-04-25,37.78,29.05,<50
Aysén,2021-04-26,40.95,33.27,<50
Antofagasta,2021-04-26,35.33,26.41,<50
Arica y Parinacota,2021-04-26,34.74,26.75,<50
Atacama,2021-04-26,38.0,28.45,<50
Coquimbo,2021-04-26,39.36,30.44,<50
Araucanía,2021-04-26,42.46,34.47,<50
Los Lagos,2021-04-26,41.5,33.27,<50
Los Ríos,2021-04-26,44.14,35.33,<50
Magallanes,2021-04-26,52.0,40.52,<50
Tarapacá,2021-04-26,35.12,25.03,<50
Valparaíso,2021-04-26,45.57,36.7,<50
Ñuble,2021-04-26,48.35,39.72,<50
Biobío,2021-04-26,43.44,35.42,<50
O’Higgins,2021-04-26,43.07,34.63,<50
Maule,2021-04-26,42.64,34.35,<50
Metropolitana,2021-04-26,37.98,29.86,<50
Aysén,2021-04-27,41.19,33.77,<50
Antofagasta,2021-04-27,35.46,26.94,<50
Arica y Parinacota,2021-04-27,35.04,27.39,<50
Atacama,2021-04-27,38.35,29.15,<50
Coquimbo,2021-04-27,39.63,30.99,<50
Araucanía,2021-04-27,42.71,35.1,<50
Los Lagos,2021-04-27,41.82,33.94,<50
Los Ríos,2021-04-27,44.25,36.0,<50
Magallanes,2021-04-27,52.35,41.33,<50
Tarapacá,2021-04-27,35.5,25.55,<50
Valparaíso,2021-04-27,45.77,37.38,<50
Ñuble,2021-04-27,48.53,40.41,<50
Biobío,2021-04-27,43.6,36.1,<50
O’Higgins,2021-04-27,43.28,35.49,<50
Maule,2021-04-27,42.82,35.06,<50
Metropolitana,2021-04-27,38.15,30.53,<50
Aysén,2021-04-28,41.5,34.28,<50
Antofagasta,2021-04-28,35.59,27.52,<50
Arica y Parinacota,2021-04-28,35.28,27.91,<50
Atacama,2021-04-28,38.7,29.86,<50
Coquimbo,2021-04-28,39.91,31.68,<50
Araucanía,2021-04-28,42.96,35.66,<50
Los Lagos,2021-04-28,42.03,34.52,<50
Los Ríos,2021-04-28,44.34,36.44,<50
Magallanes,2021-04-28,52.69,42.05,<50
Tarapacá,2021-04-28,35.96,26.07,<50
Valparaíso,2021-04-28,46.02,38.03,<50
Ñuble,2021-04-28,48.74,41.0,<50
Biobío,2021-04-28,43.8,36.77,<50
O’Higgins,2021-04-28,43.51,36.25,<50
Maule,2021-04-28,42.99,35.69,<50
Metropolitana,2021-04-28,38.36,31.17,<50
Aysén,2021-04-29,41.84,34.85,<50
Antofagasta,2021-04-29,35.69,28.23,<50
Arica y Parinacota,2021-04-29,35.45,28.33,<50
Atacama,2021-04-29,38.97,30.43,<50
Coquimbo,2021-04-29,40.17,32.31,<50
Araucanía,2021-04-29,43.14,36.19,<50
Los Lagos,2021-04-29,42.22,35.2,<50
Los Ríos,2021-04-29,44.46,37.21,<50
Magallanes,2021-04-29,52.82,42.63,<50
Tarapacá,2021-04-29,36.24,26.56,<50
Valparaíso,2021-04-29,46.22,38.7,<50
Ñuble,2021-04-29,48.91,41.79,<50
Biobío,2021-04-29,43.95,37.4,<50
O’Higgins,2021-04-29,43.69,36.95,<50
Maule,2021-04-29,43.11,36.3,<50
Metropolitana,2021-04-29,38.48,31.78,<50
Aysén,2021-04-30,42.23,35.02,<50
Antofagasta,2021-04-30,35.89,28.5,<50
Arica y Parinacota,2021-04-30,35.62,28.48,<50
Atacama,2021-04-30,39.32,30.68,<50
Coquimbo,2021-04-30,40.4,32.49,<50
Araucanía,2021-04-30,43.4,36.34,<50
Los Lagos,2021-04-30,42.36,35.37,<50
Los Ríos,2021-04-30,44.7,37.48,<50
Magallanes,2021-04-30,52.94,42.95,<50
Tarapacá,2021-04-30,36.52,26.74,<50
Valparaíso,2021-04-30,46.45,38.87,<50
Ñuble,2021-04-30,49.07,41.97,<50
Biobío,2021-04-30,44.22,37.6,<50
O’Higgins,2021-04-30,43.97,37.13,<50
Maule,2021-04-30,43.44,36.53,<50
Metropolitana,2021-04-30,38.76,31.96,<50
Aysén,2021-05-01,42.33,35.02,<50
Antofagasta,2021-05-01,35.89,28.52,<50
Arica y Parinacota,2021-05-01,35.63,28.48,<50
Atacama,2021-05-01,39.32,30.68,<50
Coquimbo,2021-05-01,40.4,32.49,<50
Araucanía,2021-05-01,43.41,36.34,<50
Los Lagos,2021-05-01,42.36,35.37,<50
Los Ríos,2021-05-01,44.73,37.5,<50
Magallanes,2021-05-01,52.94,42.95,<50
Tarapacá,2021-05-01,36.54,26.74,<50
Valparaíso,2021-05-01,46.46,38.88,<50
Ñuble,2021-05-01,49.07,41.97,<50
Biobío,2021-05-01,44.23,37.6,<50
O’Higgins,2021-05-01,43.97,37.13,<50
Maule,2021-05-01,43.44,36.53,<50
Metropolitana,2021-05-01,38.76,31.97,<50
Aysén,2021-05-02,42.33,35.02,<50
Antofagasta,2021-05-02,35.9,28.54,<50
Arica y Parinacota,2021-05-02,35.63,28.48,<50
Atacama,2021-05-02,39.32,30.68,<50
Coquimbo,2021-05-02,40.4,32.49,<50
Araucanía,2021-05-02,43.41,36.34,<50
Los Lagos,2021-05-02,42.36,35.37,<50
Los Ríos,2021-05-02,44.74,37.5,<50
Magallanes,2021-05-02,52.94,42.95,<50
Tarapacá,2021-05-02,36.57,26.75,<50
Valparaíso,2021-05-02,46.46,38.88,<50
Ñuble,2021-05-02,49.07,41.97,<50
Biobío,2021-05-02,44.25,37.61,<50
O’Higgins,2021-05-02,43.97,37.13,<50
Maule,2021-05-02,43.44,36.53,<50
Metropolitana,2021-05-02,38.76,31.97,<50
Aysén,2021-05-03,42.77,35.34,<50
Antofagasta,2021-05-03,36.3,28.99,<50
Arica y Parinacota,2021-05-03,35.97,28.84,<50
Atacama,2021-05-03,39.79,31.08,<50
Coquimbo,2021-05-03,40.82,32.91,<50
Araucanía,2021-05-03,43.79,36.67,<50
Los Lagos,2021-05-03,42.74,35.84,<50
Los Ríos,2021-05-03,45.0,37.82,<50
Magallanes,2021-05-03,53.23,43.47,<50
Tarapacá,2021-05-03,37.01,27.17,<50
Valparaíso,2021-05-03,46.87,39.26,<50
Ñuble,2021-05-03,49.44,42.49,<50
Biobío,2021-05-03,44.64,37.98,<50
O’Higgins,2021-05-03,44.47,37.57,<50
Maule,2021-05-03,43.84,36.95,<50
Metropolitana,2021-05-03,39.13,32.33,<50
Aysén,2021-05-04,43.21,35.72,<50
Antofagasta,2021-05-04,36.78,29.5,<50
Arica y Parinacota,2021-05-04,36.29,29.27,<50
Atacama,2021-05-04,40.27,31.54,<50
Coquimbo,2021-05-04,41.26,33.39,<50
Araucanía,2021-05-04,44.21,37.08,<50
Los Lagos,2021-05-04,43.15,36.33,<50
Los Ríos,2021-05-04,45.29,38.24,<50
Magallanes,2021-05-04,53.57,44.37,<50
Tarapacá,2021-05-04,37.37,27.63,<50
Valparaíso,2021-05-04,47.29,39.72,<50
Ñuble,2021-05-04,49.82,43.07,<50
Biobío,2021-05-04,45.05,38.39,<50
O’Higgins,2021-05-04,44.98,38.04,<50
Maule,2021-05-04,44.33,37.46,<50
Metropolitana,2021-05-04,39.51,32.74,<50
Aysén,2021-05-05,43.57,36.09,<50
Antofagasta,2021-05-05,37.23,30.06,<50
Arica y Parinacota,2021-05-05,36.74,29.61,<50
Atacama,2021-05-05,40.69,32.09,<50
Coquimbo,2021-05-05,41.7,33.91,<50
Araucanía,2021-05-05,44.61,37.52,<50
Los Lagos,2021-05-05,43.52,36.82,<50
Los Ríos,2021-05-05,45.61,38.68,<50
Magallanes,2021-05-05,53.89,44.84,<50
Tarapacá,2021-05-05,37.72,28.01,<50
Valparaíso,2021-05-05,47.73,40.17,<50
Ñuble,2021-05-05,50.23,43.68,<50
Biobío,2021-05-05,45.45,38.86,<50
O’Higgins,2021-05-05,45.5,38.58,<50
Maule,2021-05-05,44.78,38.0,<50
Metropolitana,2021-05-05,39.92,33.19,<50
Aysén,2021-05-06,43.95,36.39,<50
Antofagasta,2021-05-06,37.68,30.49,<50
Arica y Parinacota,2021-05-06,37.11,29.68,<50
Atacama,2021-05-06,41.11,32.45,<50
Coquimbo,2021-05-06,42.12,34.35,<50
Araucanía,2021-05-06,45.0,37.88,<50
Los Lagos,2021-05-06,43.88,37.21,<50
Los Ríos,2021-05-06,45.96,39.11,<50
Magallanes,2021-05-06,54.14,45.59,<50
Tarapacá,2021-05-06,38.03,28.51,<50
Valparaíso,2021-05-06,48.16,40.57,<50
Ñuble,2021-05-06,50.59,44.25,<50
Biobío,2021-05-06,45.86,39.26,<50
O’Higgins,2021-05-06,46.0,38.92,<50
Maule,2021-05-06,45.26,38.45,<50
Metropolitana,2021-05-06,40.33,33.55,<50
Aysén,2021-05-07,44.25,36.63,<50
Antofagasta,2021-05-07,38.09,30.85,<50
Arica y Parinacota,2021-05-07,37.44,29.76,<50
Atacama,2021-05-07,41.64,32.76,<50
Coquimbo,2021-05-07,42.54,34.75,<50
Araucanía,2021-05-07,45.4,38.23,<50
Los Lagos,2021-05-07,44.24,37.51,<50
Los Ríos,2021-05-07,46.37,39.49,<50
Magallanes,2021-05-07,54.45,46.07,<50
Tarapacá,2021-05-07,38.35,28.9,<50
Valparaíso,2021-05-07,48.59,40.93,<50
Ñuble,2021-05-07,50.96,44.73,<50
Biobío,2021-05-07,46.23,39.55,<50
O’Higgins,2021-05-07,46.54,39.12,<50
Maule,2021-05-07,45.79,38.86,<50
Metropolitana,2021-05-07,40.76,33.84,<50
Aysén,2021-05-08,44.28,36.64,<50
Antofagasta,2021-05-08,38.26,30.93,<50
Arica y Parinacota,2021-05-08,37.47,29.77,<50
Atacama,2021-05-08,41.7,32.78,<50
Coquimbo,2021-05-08,42.56,34.76,<50
Araucanía,2021-05-08,45.46,38.24,<50
Los Lagos,2021-05-08,44.27,37.53,<50
Los Ríos,2021-05-08,46.44,39.52,<50
Magallanes,2021-05-08,54.46,46.08,<50
Tarapacá,2021-05-08,38.53,28.98,<50
Valparaíso,2021-05-08,48.64,40.95,<50
Ñuble,2021-05-08,51.01,44.75,<50
Biobío,2021-05-08,46.32,39.6,<50
O’Higgins,2021-05-08,46.56,39.12,<50
Maule,2021-05-08,45.87,38.89,<50
Metropolitana,2021-05-08,40.88,33.91,<50
Aysén,2021-05-09,44.28,36.64,<50
Antofagasta,2021-05-09,38.3,30.95,<50
Arica y Parinacota,2021-05-09,37.47,29.77,<50
Atacama,2021-05-09,41.7,32.78,<50
Coquimbo,2021-05-09,42.56,34.76,<50
Araucanía,2021-05-09,45.46,38.24,<50
Los Lagos,2021-05-09,44.27,37.53,<50
Los Ríos,2021-05-09,46.44,39.52,<50
Magallanes,2021-05-09,54.46,46.08,<50
Tarapacá,2021-05-09,38.54,28.98,<50
Valparaíso,2021-05-09,48.65,40.95,<50
Ñuble,2021-05-09,51.02,44.76,<50
Biobío,2021-05-09,46.34,39.61,<50
O’Higgins,2021-05-09,46.56,39.12,<50
Maule,2021-05-09,45.87,38.89,<50
Metropolitana,2021-05-09,40.88,33.91,<50
Aysén,2021-05-10,44.68,36.93,<50
Antofagasta,2021-05-10,38.85,31.34,<50
Arica y Parinacota,2021-05-10,37.94,30.22,<50
Atacama,2021-05-10,42.18,33.05,<50
Coquimbo,2021-05-10,43.09,35.18,<50
Araucanía,2021-05-10,45.96,38.58,<50
Los Lagos,2021-05-10,44.7,37.89,<50
Los Ríos,2021-05-10,46.81,39.85,<50
Magallanes,2021-05-10,54.85,46.61,<50
Tarapacá,2021-05-10,38.95,29.48,<50
Valparaíso,2021-05-10,49.17,41.36,<50
Ñuble,2021-05-10,51.46,45.17,<50
Biobío,2021-05-10,46.8,39.99,<50
O’Higgins,2021-05-10,47.22,39.45,<50
Maule,2021-05-10,46.45,39.21,<50
Metropolitana,2021-05-10,41.43,34.23,<50
Aysén,2021-05-11,45.11,37.3,<50
Antofagasta,2021-05-11,39.4,31.81,<50
Arica y Parinacota,2021-05-11,38.44,30.7,<50
Atacama,2021-05-11,42.74,33.58,<50
Coquimbo,2021-05-11,43.66,35.6,<50
Araucanía,2021-05-11,46.5,38.96,<50
Los Lagos,2021-05-11,45.19,38.35,<50
Los Ríos,2021-05-11,47.22,40.29,<50
Magallanes,2021-05-11,55.38,47.17,<50
Tarapacá,2021-05-11,39.35,29.91,<50
Valparaíso,2021-05-11,49.73,41.76,<50
Ñuble,2021-05-11,51.95,45.56,<50
Biobío,2021-05-11,47.29,40.36,<50
O’Higgins,2021-05-11,47.87,39.89,<50
Maule,2021-05-11,47.07,39.59,<50
Metropolitana,2021-05-11,41.98,34.68,<50
Aysén,2021-05-12,45.55,37.62,<50
Antofagasta,2021-05-12,39.91,32.22,<50
Arica y Parinacota,2021-05-12,38.91,31.03,<50
Atacama,2021-05-12,43.24,33.99,<50
Coquimbo,2021-05-12,44.19,36.0,<50
Araucanía,2021-05-12,47.03,39.31,<50
Los Lagos,2021-05-12,45.7,38.78,<50
Los Ríos,2021-05-12,47.64,40.78,<50
Magallanes,2021-05-12,55.7,47.69,<50
Tarapacá,2021-05-12,39.76,30.29,<50
Valparaíso,2021-05-12,50.25,42.17,<50
Ñuble,2021-05-12,52.44,45.85,<50
Biobío,2021-05-12,47.77,40.72,<50
O’Higgins,2021-05-12,48.53,40.34,<50
Maule,2021-05-12,47.69,39.94,<50
Metropolitana,2021-05-12,42.53,35.08,<50
Aysén,2021-05-13,45.9,37.84,<50
Antofagasta,2021-05-13,40.4,32.53,<50
Arica y Parinacota,2021-05-13,39.39,31.24,<50
Atacama,2021-05-13,43.67,34.32,<50
Coquimbo,2021-05-13,44.7,36.34,<50
Araucanía,2021-05-13,47.49,39.6,<50
Los Lagos,2021-05-13,46.19,39.15,<50
Los Ríos,2021-05-13,48.01,41.18,<50
Magallanes,2021-05-13,56.06,48.14,<50
Tarapacá,2021-05-13,40.11,30.68,<50
Valparaíso,2021-05-13,50.74,42.47,<50
Ñuble,2021-05-13,52.87,46.08,<50
Biobío,2021-05-13,48.21,40.97,<50
O’Higgins,2021-05-13,49.12,40.7,<50
Maule,2021-05-13,48.25,40.2,<50
Metropolitana,2021-05-13,43.04,35.38,<50
Aysén,2021-05-14,46.25,38.02,<50
Antofagasta,2021-05-14,40.92,32.86,<50
Arica y Parinacota,2021-05-14,39.82,31.47,<50
Atacama,2021-05-14,44.19,34.55,<50
Coquimbo,2021-05-14,45.2,36.65,<50
Araucanía,2021-05-14,47.99,39.84,<50
Los Lagos,2021-05-14,46.67,39.42,<50
Los Ríos,2021-05-14,48.4,41.5,<50
Magallanes,2021-05-14,56.5,48.59,<50
Tarapacá,2021-05-14,40.51,31.11,<50
Valparaíso,2021-05-14,51.26,42.78,<50
Ñuble,2021-05-14,53.33,46.33,<50
Biobío,2021-05-14,48.64,41.18,<50
O’Higgins,2021-05-14,49.75,41.02,<50
Maule,2021-05-14,48.87,40.45,<50
Metropolitana,2021-05-14,43.59,35.67,<50
Aysén,2021-05-15,46.32,38.03,<50
Antofagasta,2021-05-15,40.96,32.88,<50
Arica y Parinacota,2021-05-15,39.85,31.48,<50
Atacama,2021-05-15,44.2,34.55,<50
Coquimbo,2021-05-15,45.2,36.65,<50
Araucanía,2021-05-15,47.99,39.84,<50
Los Lagos,2021-05-15,46.67,39.42,<50
Los Ríos,2021-05-15,48.41,41.51,<50
Magallanes,2021-05-15,56.5,48.59,<50
Tarapacá,2021-05-15,40.53,31.11,<50
Valparaíso,2021-05-15,51.27,42.78,<50
Ñuble,2021-05-15,53.36,46.34,<50
Biobío,2021-05-15,48.64,41.18,<50
O’Higgins,2021-05-15,49.75,41.02,<50
Maule,2021-05-15,48.88,40.46,<50
Metropolitana,2021-05-15,43.59,35.67,<50
Aysén,2021-05-16,46.33,38.03,<50
Antofagasta,2021-05-16,40.97,32.89,<50
Arica y Parinacota,2021-05-16,39.85,31.48,<50
Atacama,2021-05-16,44.2,34.55,<50
Coquimbo,2021-05-16,45.2,36.65,<50
Araucanía,2021-05-16,47.99,39.84,<50
Los Lagos,2021-05-16,46.67,39.42,<50
Los Ríos,2021-05-16,48.41,41.51,<50
Magallanes,2021-05-16,56.5,48.59,<50
Tarapacá,2021-05-16,40.53,31.11,<50
Valparaíso,2021-05-16,51.27,42.79,<50
Ñuble,2021-05-16,53.38,46.34,<50
Biobío,2021-05-16,48.64,41.18,<50
O’Higgins,2021-05-16,49.75,41.02,<50
Maule,2021-05-16,48.88,40.46,<50
Metropolitana,2021-05-16,43.59,35.67,<50
Aysén,2021-05-17,46.76,38.39,<50
Antofagasta,2021-05-17,41.63,33.16,<50
Arica y Parinacota,2021-05-17,40.34,31.84,<50
Atacama,2021-05-17,44.75,34.91,<50
Coquimbo,2021-05-17,45.77,36.96,<50
Araucanía,2021-05-17,48.48,40.11,<50
Los Lagos,2021-05-17,47.24,39.58,<50
Los Ríos,2021-05-17,48.82,41.75,<50
Magallanes,2021-05-17,56.9,48.85,<50
Tarapacá,2021-05-17,40.93,31.63,<50
Valparaíso,2021-05-17,51.87,43.08,<50
Ñuble,2021-05-17,53.82,46.54,<50
Biobío,2021-05-17,49.18,41.41,<50
O’Higgins,2021-05-17,50.45,41.2,<50
Maule,2021-05-17,49.51,40.65,<50
Metropolitana,2021-05-17,44.31,35.88,<50
Aysén,2021-05-18,47.32,38.78,<50
Antofagasta,2021-05-18,42.39,33.41,<50
Arica y Parinacota,2021-05-18,40.89,32.22,<50
Atacama,2021-05-18,45.38,35.37,<50
Coquimbo,2021-05-18,46.47,37.26,<50
Araucanía,2021-05-18,49.03,40.4,<50
Los Lagos,2021-05-18,47.87,39.73,<50
Los Ríos,2021-05-18,49.38,42.12,<50
Magallanes,2021-05-18,57.39,49.24,50-69
Tarapacá,2021-05-18,41.35,32.14,<50
Valparaíso,2021-05-18,52.51,43.37,<50
Ñuble,2021-05-18,54.55,46.71,<50
Biobío,2021-05-18,49.75,41.6,<50
O’Higgins,2021-05-18,51.26,41.44,<50
Maule,2021-05-18,50.26,40.86,<50
Metropolitana,2021-05-18,45.06,36.09,<50
Aysén,2021-05-19,47.94,39.03,<50
Antofagasta,2021-05-19,43.06,33.6,<50
Arica y Parinacota,2021-05-19,41.46,32.51,<50
Atacama,2021-05-19,46.0,35.72,<50
Coquimbo,2021-05-19,47.08,37.51,<50
Araucanía,2021-05-19,49.56,40.63,<50
Los Lagos,2021-05-19,48.44,39.86,<50
Los Ríos,2021-05-19,49.99,42.38,<50
Magallanes,2021-05-19,57.98,49.66,50-69
Tarapacá,2021-05-19,41.72,32.65,<50
Valparaíso,2021-05-19,53.11,43.62,<50
